cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed,paid
UgxnrZF-tBfwxikDRo14AaABAg,Oo... ini film yg dana dr Soros?? Ya ya memang sesuai dgn transfer an nya,2 weeks ago,@Antasena1922Pandawa,UCqPK2liaNfxtOxf__j5ZjpQ,0,,https://yt3.ggpht.com/q81yuUxQYCZRlMBo1bo76DCceYk86dV-C6sHExSHO-ZALJ_DA9XiH7_Jh4R2xXBRreRQ3aUm=s88-c-k-c0x00ffffff-no-rj,False,False,1780468357.735843,
Ugy8iMTvvvQ7WC7gHpl4AaABAg,❤❤❤❤❤❤❤❤❤❤❤❤❤,2 weeks ago,@Jayalah-Pelaut,UCzFceOQWyR2F9v9VJHmX2cQ,0,,https://yt3.ggpht.com/s4yQ9VjxRXa3mhwzSDv38_CPscLt2UCavJSlW8ondvyJMBtaIQcpiHzJhT6SkQ3w7QSmMDEMHg=s88-c-k-c0x00ffffff-no-rj,False,False,1780468357.737306,
UgxxKuL5F8YuDy3n7X14AaABAg,LANJUTKAN,2 weeks ago,@Jayalah-Pelaut,UCzFceOQWyR2F9v9VJHmX2cQ,0,,https://yt3.ggpht.com/s4yQ9VjxRXa3mhwzSDv38_CPscLt2UCavJSlW8ondvyJMBtaIQcpiHzJhT6SkQ3w7QSmMDEMHg=s88-c-k-c0x00ffffff-no-rj,False,False,1780468357.738925,
UgzA5XjL_1UZg8g99cF4AaABAg,PEMECAH BELAH BANGSA!!! FILM GAK MENDIDIK,2 weeks ago,@khasanahna6038,UCApcZsrGCCJak36qBTwDqiQ,0,,https://yt3.ggpht.com/ytc/AIdro_mQ9a2DcSPGx_hfqsSCf6eUhMmQyaiCczlSyRPBPoo=s88-c-k-c0x00ffffff-no-rj,False,False,1780468357.996965,
UgwbtbDeyx5IIYJW0eJ4AaABAg,"Meriding dan miris   saking serakahnya pemerinahaan seomogga aja selamat orang "" merusak hutan papua",2 weeks ago,@tasyahanggareni1354,UCQqnj90xpqTMsLC6kYCy11g,0,,https://yt3.ggpht.com/ytc/AIdro_kOIcTa3ML__iCX2nBIn38bzJPiGmc-keigP-VSPVrrBDZs-MNU1B5OlxBkfnxQzKJY3g=s88-c-k-c0x00ffffff-no-rj,False,False,1780468357.998622,
UgyhHRSREJV53cTwHcF4AaABAg,"AVATAR 
tapi bukan bule yg menganiaya 
Orang dari WIB 
Yg kemarin ngotot nyuruh belanda minta maaf 😂",2 weeks ago,@DharmaNgarissan,UCQb5ZhiMPt2H0OzP_RylPXQ,0,,https://yt3.ggpht.com/OkTwSC3xum5VioQ6V-fSUdqDV2nVeqviO1jRNck5sNyOVob1CLBMtdg_7ehNdMixclOF9gkj-A=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.000158,
UgyrvO96vHwBy70ddJZ4AaABAg,🎉🎉🎉🎉save papua save hutan⛳ Indonesia lawan rezim rakus,2 weeks ago,@ZaskiaSungkarlestari,UCVKy1_W2fqxZY9HkXKnNnZQ,0,,https://yt3.ggpht.com/ytc/AIdro_lTZVwyL53z1ufwQz_YTWdRmYRyLVaVrAULE3WSlxPJRz3hX231JtcFTPzIK_P_AaT8nA=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.00165,
UgxMtujvzOnmRFWw77p4AaABAg,haha pesta babi   pas  dg  kpndisi saat ini  hidup babi. babi yg tidak bisa mengerti babi. lama lama akan ada perang babi,2 weeks ago,@adeyulita736,UCEYNzhr43anhH-hosXzb-sg,0,,https://yt3.ggpht.com/ytc/AIdro_nVfW9eLpEIp5JXjnA_7ASVTgdoRwoBxd1NYpRfUCE=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.003214,
UgxEF49qtUH-j0hkcyl4AaABAg,P,2 weeks ago,@HajiSaipul-q5g3k,UCueZLsz_Us_06b_PutHiQFw,0,,https://yt3.ggpht.com/ytc/AIdro_moeku1wSJ_5JYElsivgwUBW9jYwk2tsk6dgkop4bCQX9KRj77yp1bZwNyZvBy82WKOMA=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.004673,
UgwQ2vlyt7DS7T98ff94AaABAg,Pemerintah paling zolim,2 weeks ago,@RizalEfendi-y2m,UCbfQ6yIDXMu-6eRBpR5-qlA,0,,https://yt3.ggpht.com/ytc/AIdro_lkDhfR4IQoQOti0IosPsSAEqhLLgtyGqmMmRGIpKBIdhtOTK_iy1Z_GU0MKBc9sh8dlA=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.006123,
UgyeyXxGLFIBkZy_LlZ4AaABAg,judulnya najisss bangett..awas kena azab kalian,2 weeks ago,@abdulkrodong179,UCyeVNmlSIOLmfWvk6_xU_XA,0,,https://yt3.ggpht.com/ytc/AIdro_nzf_38osY0eh7aPQbfKu6wRof-DTAs7pSaNm9ZMqGPUJFfWyS5SFzzSHFBOz2qGsV8gw=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.00757,
UgwYW7PjbkYIBipslPl4AaABAg,"Ada Jokowi, Prabowo, Gibran, dan Bahlil",2 weeks ago,@zozobra-w1v_indonesia,UCeROBThZ9-Ba4PsZCjZdQrQ,1,,https://yt3.ggpht.com/qYqR1daD-jx_MiOd3Bec0Wa_vc3reBteWOdLAOexW5UYAwbz7NJ9HgGxTUZZSRlhRWDEa54oTg=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.009175,
Ugwl_4xOfNpEa8VMICp4AaABAg,Astaghfirullah.. Hasil bumi dikuras habis2an.. rakyatnya ditelantarkan.. ulah orang2 serakah.. 😭😭😭,2 weeks ago,@mahmudahismiyati9872,UCtZs-PPk0GBdO7xU90QSM9w,0,,https://yt3.ggpht.com/ytc/AIdro_kU1IXfqoqExv5fraIlPaIDdI1Pcm30461pLyKzeWg=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.010623,
UgxBMzw-WAVgEgG2cy94AaABAg,Orang2 Kristen berpesta Babi..... Film ini memperuncing dan memprovokasi supaya rakyat melawan Pemerintah... dan bisa membuat kekacauan di disana.....kita harus waspada dgn tindakan2 Politik Devide Et Empera... Politik Pecah belah antara rakyat dan Pemerintah....dan harus menjaga negara ini tetap aman dr kepentingan sekelompok orang yg ga bertanggung jawab... lihat aj waktu reformasi kerusakannya tp setelah mereka memiliki jabatan mereka lebih buruk dr pak Harto... maling teriak maling rakyat yg jadi korban....,2 weeks ago (edited),@captainharris965,UCLVmHToqxo_TMr-BcNZUpzw,0,,https://yt3.ggpht.com/ytc/AIdro_kTs2NZg8S2qsD8CIao8ULrKDMRI__Uuifqy67ByX341mg=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.012102,
UgyxRz3q46hM8tGg0sF4AaABAg,When I see it I have to think about Kalimantan,2 weeks ago,@KampfElfe70,UCzNdVaf99p6U-eK2_VkWAxQ,0,,https://yt3.ggpht.com/ytc/AIdro_lcACkhmsIO-j5pTZk4mqgbrOFF_nbX41s0EwL8JzM=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.013529,
Ugy21Z32gZXsXiXjyQp4AaABAg,Setidaknya saya tidak pernah memilih kakek imut dan mematikan itu😂,2 weeks ago,@ndaxwn29,UCvvmF6t26McQi4PkSnloZ4A,0,,https://yt3.ggpht.com/ghEzwow-DtGmZA-xNg0rZddpDl50EYJj0b7IuBiOb7mlmHkFeosqXr2NJzwkSQsuzHDKad1_Tw=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.014947,
UgwLi4BXKRnBWa6S6qF4AaABAg,Jadi penasaran Dalang dibalik pembuatan Film ini.Sebut saja Pengkhianat Negara karena bisnisnya diPapua sangat terusik akibat ulah Presiden Prabowo.,2 weeks ago,@lydiazhao99,UCW1TS-LgdXi33fAtPXakYdA,0,,https://yt3.ggpht.com/ytc/AIdro_kGbzuHsf8CGdiFeKVM3TKi9r4JmymtqTsx0WMjsLQvZuItYdhl3_7MMdXoz9-I9Xxg9g=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.016386,
UgyQr8tDibAzbBhKkgB4AaABAg,"Hati-hati… terlalu sering liat 👑B A N T E N G H O K I❤ bisa menyebabkan ""lah kok muncul lagi"" 😭",2 weeks ago,@Reyes-g8f,UCQVtN6uQOs3Bud0DRUj99mA,15,,https://yt3.ggpht.com/6_SDagyTdYe4r4glnJapg50PSJvFMf0te20Zn8vRN9h27ktKMAfU3kxk2JuIiDm2VQhuEa2efw=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.017803,
UgwNCOgk4sROzQRmXD54AaABAg,Netizen +62 merapat… yang udah tau 👑B A N T E N G H O K I💚 jangan senyum sendiri 😭,2 weeks ago,@BakerLyna,UCcwHmOCnbkcClynjfPJSMHA,14,,https://yt3.ggpht.com/_5gErDyWRTaXKux9PNOAxcVC2Hf8LQhxPYUTRf-i9-YT_VfoaVxmCCtil7RErG9mLOYCr0j4WA=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.01928,
UgxVBI2TKrqj5O_6lhh4AaABAg,Coba komentar tanpa mikir… pertama kali denger 👑B A N T E N G H O K I💜 reaksi kamu apa? 😭🔥,2 weeks ago,@HarrisRigoberto,UCOe1M_ff8f9O10iZcJrNR7Q,14,,https://yt3.ggpht.com/QxKMjcz3VeK_2DkIAYKCm8XuLekBTD6SVkdxA8ahP4Lbxy1mqNidjp1hmZtWjYovyVPEothMQQs=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.020737,
UgxQqHI28CuxljcMPjN4AaABAg,Komentar jujur… kamu kenal 👑B A N T E N G H O K I💗 dari awal atau gara-gara FYP kerja rodi? 😭,2 weeks ago,@LeeÖzlem-v2t,UCp0mbKBtsiFn6znYmFlr3EA,19,,https://yt3.ggpht.com/slLpZTIJZiQHk1yjJtODuGCxZQvIzCqRNpMylROZjVmrBSoo2ZqYiBObcpacIMLycMld6ooTgA=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.022189,
Ugz33OzG5TjW66rh1sN4AaABAg,Yang belum tau 👑B A N T E N G H O K I💜 tenang… bumi masih berputar kok 😭🔥,2 weeks ago,@Myers-f1i,UCjmthyiTUvCg92Wpy-DLGbA,17,,https://yt3.ggpht.com/_dA1us57LGJ32oo6IPEd96j-1O8GJFHdnyhmr4ZIru__tjYvmW3Ql2K8Q5G1Amm0NgqOBC5a=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.023648,
UgzEkkOQLwoqH7slaNx4AaABAg,Jujur di komentar… kamu kenal 👑B A N T E N G H O K I💚 karena penasaran atau karena hidup lagi butuh plot twist? 😭🔥,2 weeks ago,@EdwardsLoïc,UCu0EYq-_ZsAtwm2uUGDB2VQ,15,,https://yt3.ggpht.com/xo849BCoaaj3U8mRMASsjTm6-sRRCgknCmzizd9FPhct_Za_XPCj8oiFIR-HSPwrzL-NayO2EQ=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.025091,
Ugzi4rmEXBirmdUbvtd4AaABAg,"Tes kejujuran netizen… siapa yang tiap liat 👑B A N T E N G H O K I❤ langsung mode ""kayanya gue tau deh"" padahal belum tentu 😭",2 weeks ago,@DavisViktor,UCAqwqu57qiW2yZ_FSyC86tw,17,,https://yt3.ggpht.com/17WW410HSV8B9TOZ6YXK6aGxIR6BzziDsPsYrgy_MKXCjrYA4XcrK_5uRlM7XXZ4V59OM9xjNAg=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.267654,
UgzRYakodT0oadC5vH14AaABAg,"🚨DARURAT NETIZEN🚨 yang belum tau 👑B A N T E N G H O K I❤ wajib ngaku… kita ga marah kok, cuma kecewa dikit 😭",2 weeks ago,@GrayBerit,UC_f9qYb5VqVBz_yHEqPcPfQ,0,,https://yt3.ggpht.com/4WJCyHhRAb69w94vbSg_o_bjYZZlGV7F8z8govFXNG_O0G0AeLGSP1SMZLKBfdM4u07fac1jnA=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.269313,
Ugy4WKhsxxL-itn_duh4AaABAg,Jangan diem doang… komentar sebelum tetangga sebelah ngaku paling dulu kenal 👑B A N T E N G H O K I💗 😭🔥,2 weeks ago,@KellyJakob-b7s,UChcObtNlF0rAeitc24-xiPw,0,,https://yt3.ggpht.com/_d2jLEMgYn6nqL86n1dy6X81v9g30hhzBfyqqRb2OPN27Hx48uaCYZ9H8RDml3Tc3JfGC3QCJgs=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.270858,
UgzG_twW9OI1qKOU28F4AaABAg,Yang baca ini sambil rebahan… fix hidupnya lagi santai atau lagi mantau 👑B A N T E N G H O K I💗 diam-diam 😭,2 weeks ago,@BennettCarina,UCQBMWMAdXY3s3q41Qp54Ocw,15,,https://yt3.ggpht.com/WqzBIMZ29fzloPPiuKBCXdNgSxI9ji59FOE02GXxJ1BKWNJc_Y9lnOi2qxtFcg0Ab51Zub34eEM=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.272379,
Ugzly0Kzqy1Ri8YdPKd4AaABAg,Komentar jujur… siapa yang awalnya bilang “apaan sih” 💗B A N T E N G H O K Ieh sekarang malah nyari sendiri 👀😭,2 weeks ago,@JimenezTheo,UCzo9Ez4fKlXyiX79W3KDKaQ,16,,https://yt3.ggpht.com/nmg2wyT34ZTAQqm_itS8LvNFtUjIJYrnr3xvWlskN3R5cH3kAD2V-ukxIC2y7WmJe-6-mXl_kA=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.273853,
UgxPEjhYcnLztDSeB594AaABAg,Yang sering liat 👑B A N T E N G H O K I💛 berarti algoritma udah sayang 😭💚,2 weeks ago,@NelsonMalachi-i9o,UCAFVGMwjPNc-ohA1HaLhqnA,0,,https://yt3.ggpht.com/xoVH-T-xmKn621xt3xzxwlZkiNVJKdQSVivHNmLhLyoGY6HgQ4cTePOaDbT55g_a-7n6XStJ=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.275322,
UgwvZlDw09Bq2d9-pA14AaABAg,Katanya ga percaya beginian… tapi nama 👑B A N T E N G H O K I❤ muncul terus di FYP 😭🔥,2 weeks ago,@SandersAnna-u2z,UCf6kvK6gyldYExjH0sLKOKQ,12,,https://yt3.ggpht.com/sMtCCx8ECRiGT7YRThFd7WyADfZlYrhqNPYlr7BRTVeb6wDloJXz5Wk_e3W_fwKGbeBKTPTI9gs=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.276758,
UgzGcvvPSP2353maPG54AaABAg,Coba ngaku… kamu kenal 👑B A N T E N G H O K I💚 karena hoki atau karena gabut level dewa? 😭,2 weeks ago,@BakerTomaž,UCID_Jwbar7rX7w_EsMCEIBA,15,,https://yt3.ggpht.com/-WXsimhsSeJxQxzg3kOd0NPeeji94XC6PJy5tQqVJss4dB06K8m8UF3dWhi3sGW4Uw4gNmXr=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.278249,
UgzsyRoNqrfeID59a014AaABAg,Wkwkwkkw mau dibangun kereta nohhh nnti adain lagi pesta kereta😂,2 weeks ago,@NaifalHafist,UChVES6LRWOU2169T7sRdTtg,0,,https://yt3.ggpht.com/ytc/AIdro_nfsRMcdQ-VFoiGqSem9tOD6dD-rK6_7_L87-oT8m-LZ9_Zz1QPLPwPCuXy3MEW6JluRA=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.279701,
UgzQVomVtt9j2ZVImvN4AaABAg,YESSSS VIRALLLL,2 weeks ago,@rafliramadani3804,UCE7-m-HrTf0VOLkjI-tyYfA,0,,https://yt3.ggpht.com/ytc/AIdro_nST8Enyioy7uiDhUWIL-noxLnciBxdc7GVo8wqx-GS57E=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.281183,
UgxsHmF8oOnq8-92BV54AaABAg,"Sangat jahat pemerintah kita, hanya memikirkan perutnya sendiri....",2 weeks ago,@mustikahmustikah5828,UChF0qM1hZr1snXkWbHR7oLg,0,,https://yt3.ggpht.com/ytc/AIdro_l3lM_vos6pR-TrwwcfD7aRKaTPRfRrDS5TsYWp9xU=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.282604,
Ugztk3YoIN-SoR-p0yF4AaABAg,Mengais donasi Misionaris lewat film Pesta Babi. Padahal Babi HARAM dalam Alkitab.,2 weeks ago,@adamaldi5449,UCkeduxP8oNmkgj51Dy7YlgQ,0,,https://yt3.ggpht.com/ytc/AIdro_kZBsIojV-Az9GUZzjgzq_0J_ZeasXhW51CvV2yTas=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.284046,
UgykZHY6VJUTmgPBakN4AaABAg,Pesta Babi di senayan dan diistana tiap hari,2 weeks ago,@CaptDuke-i8d,UCXXwoZOKi32ukg2s7QL2jxw,0,,https://yt3.ggpht.com/ytc/AIdro_k2MBvG9XLwRN9If4YzA0VF87BhAwOctBy8L32dSbG-AmH722OkziMXKiHaJkuGXf4ZlA=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.285485,
Ugz7JTv3WSxLOCBMt9J4AaABAg,"sy mendukung program Pemerintah Industrialisasi dan swasembada pangan di tanah papua tujuannya pasti utk kemakmuran, kesejahteraan bagi seluruh rakyat papua khususnya dan  Indonesia umumnya,,
jangan sampai rakyat papua terprofokasi oleh orang2 yg ingin memecah belah bangsa",2 weeks ago,@emymuryati1903,UCfFfUhY6KoZDAFEf8dqVyhg,0,,https://yt3.ggpht.com/ytc/AIdro_mQipsYzTQX5rZcFr8qjKomFeeLGDrDpFXn4q1Cxyx6wA=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.286906,
UgyAiL17ejtk_zdBiaJ4AaABAg,"Manusia, memang tidak pernah merasa puas.",2 weeks ago,@ekowahyudi5637,UChn_qOn_7UUgOSmSKQ3he0w,0,1,https://yt3.ggpht.com/ytc/AIdro_mOhDT9K-Fqnf-JFUlYs-s50o5reWvKHOT29z0QZ3Ei9Q=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.288352,
Ugw1Lgf-z0kAOZbcWxB4AaABAg,https://youtube.com/shorts/7Y56YKM7YsY?si=ohiuSkg5oqhEkffs,2 weeks ago,@AImals-Id,UCrHWg6Pm3iwujEy97wLBGTQ,0,,https://yt3.ggpht.com/KxSt-lQl5DI2lDmluQSz3iw9M_EXlqNlU39hMyynZBqnPmVhLTWZIHggH4uQ38VRQGZ6VA6LGw=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.28978,
UgzrSzKi6rKAvmCE1Jx4AaABAg,"Film ""Pesta Babi"" apakah agak janggal ??!🤔 Kenapa Narator bahas ""Pajak Warga Australia"" di Menit ke 1:12:00 di Film Fullnya?? Kenapa ada Negara Australia??🤔😳😳",2 weeks ago,@sigembulinvest,UCv0zbDP7EeAaY0gNCKFmK_Q,0,,https://yt3.ggpht.com/pxGwn7gWv5xOA7DjVAUUdId9OP-APi9nqno-Mpu3fTIChzofhzM915xBxNHpfMiD7WYngLnCgMY=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.291328,
Ugzc1k5km8o_0niskZl4AaABAg,Chanel provokator antek asing,2 weeks ago,@yusufal8378,UCfvbjFDDIJU277eDwNtJByg,0,,https://yt3.ggpht.com/ytc/AIdro_nfiG1331d2dn8dz-26Y-RKePJOvPiZ9rLnpishwDo=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.29275,
UgxNQ_h-hxOxxHZ-8mR4AaABAg,😅😅😅,2 weeks ago,@AttarRayyan-d7u,UC-NWTCeOvP1Tp1EoW1CD-bw,0,,https://yt3.ggpht.com/ytc/AIdro_k489dbUjVHiavMXCVBLGMHjuZ1MbGhFgMATRJyE25ZAk1KhQl3s6Hf7REnBDXFhbKjBA=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.29421,
Ugx_m3wa20UFo24AvJp4AaABAg,Jauh jauh ke Palestina tapi buta liat seperti ini😢😢😢,2 weeks ago,@Mr.kolangkaling,UCO9ruTrQxhU4YX8kPjRh9Jg,0,,https://yt3.ggpht.com/BN9PfaArCjhIj-SgXup0wdQ6ORCSjTuJf7FvmTIc67ObZhDjV4I7Fcch_JKUAjN_xr2Pb4qc1Q=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.295678,
UgyAiL17ejtk_zdBiaJ4AaABAg.AXSy3Vo-JX7AXVSe7pAdVv,Sangat berat ka,2 weeks ago,@Cloud-w1g,UCVlfP8kX23UcBmFZPfECx-A,0,,https://yt3.ggpht.com/ytc/AIdro_mIwmOWixO3beIzPS1KrkOcL7bCtFf4JjSrxK3XBh3w8AGlMUaGWuQGy0UKisQHftHW9Q=s88-c-k-c0x00ffffff-no-rj,False,True,1780468358.464708,
UgyATSKgiIYsL0kbNqN4AaABAg,Kiimai org Jawa pung kerja dong nih..dia buat sawit  di Bantar gebang dan sungai Ciliwung sana!!dia mau buat rusak kaya Pulo Jawa btl2 papua...,2 weeks ago (edited),@XoxoMe-z1l,UCGNYAbTQWKeYboAEoO5CkrA,0,,https://yt3.ggpht.com/ytc/AIdro_mk7Te3TlzES56Mu47JGw2kFwsLEtaTbJCzmxjF6wsgH3BazogGhkp5COn9jqm36k1JFw=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.726326,
Ugya0BJ__oxmYUNmG5J4AaABAg,PAPUA MERDEKALAH ❤,2 weeks ago,@ahmadsutrisna-k7y,UC7oMJb1yxD7WKDR8rgtKlxQ,0,,https://yt3.ggpht.com/ytc/AIdro_mfv_9D5lFrDYWWLk4uDmKsOty7BRN5E_1eqYKXLg6MJJUmka2sWCUdxdxgz9b7_Aefdw=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.729077,
UgxZvT2Qwym7vsX5h7N4AaABAg,"Ya ALLAH...
Presiden paling parah dalam sejarah presiden di Indonesia. 
Sumpah nyesel banget dulu aku pilih 02 🙏🙏🙏
Para penjilat beraksi asal bapak seneng ???",2 weeks ago,@YantoNKRI-qn7vp,UCc_GhD-RdSHfSpiyg5qpFHw,0,,https://yt3.ggpht.com/ytc/AIdro_nOdM3ViStZOOIkAhZQairhZV_oWjhXnOfhG2SNmu0tH8n2nVSO2lfB6G-4u0gI2rrX4w=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.731667,
UgysQFst9XNfCZBaWH14AaABAg,"Ini semua akan terjadi perlahan karena semua yg tertulis dialkitab akan digenapi bawah musuh kita sendiri adalah pemimpin/pemerintah 
Kalau memang papua ingin memisahkan diri dari Indonesia aku pribadi mendukung.walaupun aku bukan org papua,tetapi ini utk masa depan negara ini kelestarian alam ini tidak punah,dimana janji kalian wahai pemerintah serakah
Kalau kami semua warga indonesia sepakat tidak akan membayar pajak,tdk menerima apapun dari pemerintah tdk akan jadi masalah.walau memang kami harus mati karena kelaparanpun tdk akan jadi masalah.karena saya sadar apa yg ada diindonesia,apa yg dititipkan Tuhan dan dirusak manusia akan kembali menimpa kamu yg tdk merawat dan memelihara!!!!!!",2 weeks ago,@ELsaTameno,UCnWMN-AV-cFPz7hkYEaT-ig,1,,https://yt3.ggpht.com/ytc/AIdro_kJUedU2WqwDpcrsmQAb-qEVpLxsjEuxfEMLyaoJb0l-nhb-fCqU55-F6mWWnxz_ZaYDQ=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.734242,
UgzybLv305tOi-rEfSN4AaABAg,1:07 ada prabowo,2 weeks ago,@oooooooooge,UC-4rs0nCe_Tg9Ev17JIS97w,0,,https://yt3.ggpht.com/qt-qOilhvRPLx9WqP3dQuyUQItK-5bmaxntTs1tKMAxUJ2nePy7bOG3j0GxwdjCT4RbOcEvhoQ=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.736796,
Ugxa6kuMmIupQi3Yblx4AaABAg,film ga punya adab. mencatut orang papua demi kepentingan asing https://www.youtube.com/shorts/5BMvOKWHJ9o,2 weeks ago,@mmt-fm,UCJVpyiDqXYD4P0LG8tjn3Sg,0,,https://yt3.ggpht.com/ytc/AIdro_mHmuU06D7d5sBRgDRpRTvVd8vsSTtRz8SeQaLfhG4HVx1vDFIuKij6U4A3NXKz4jBOYA=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.739425,
UgxYo6DBiP3huGwyStd4AaABAg,Gu nyari NY pesta babi old malah di kasih ini 🗿,2 weeks ago,@SariLusiana-n8b,UCZwLNZpY-VV2d_8VBJIJX9w,0,,https://yt3.ggpht.com/ytc/AIdro_l_cdb12iEvfbconWqKW89iqSh69jL-NdmjZIuXCkr9Yg3iLzKFdf8SG32lYrR3AmrM9A=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.742429,
Ugz9UEy5NUcS5SitSll4AaABAg,mohon izin min ambil videonya buat tugas kuliah saya,2 weeks ago,@BagusJaya-n7d,UCRsI_x4Ov_1YdyIXO627DpA,0,,https://yt3.ggpht.com/miWlldTTap283L0ZcgYxaQAe17_z-skSV0J1-IHZvoou8KQmdPYl_ALAcjaBvli-fvzmxeNakA=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.745005,
UgwZfcCktPO5PSU2GJR4AaABAg,Alhamdulilah malaysia tak terpegaruh dgn dakyah sukarno laknatulah..hasil wilayah di curi di bawa ke jawa..BIAR DI JAJAH BELANDA JGN DI JAJAH JAWA HAMA..,2 weeks ago,@shuhairishuhairi9113,UC7A9IBBII_WYyzCcxxnPHkw,0,,https://yt3.ggpht.com/ytc/AIdro_kcZysn7KW24J032uI6vYx5SPlaIjKisnXs0407zck=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.747545,
Ugz6T5CY773nfzVFMtN4AaABAg,Aparat yang menjajah NKRI ini bukan orang luar tapi orang dalam sendiri,2 weeks ago,@slametbondet4173,UC3pDmQaRR8OB9yUQrsvwAvw,0,,https://yt3.ggpht.com/ytc/AIdro_m52oPcd06X7xPfwkmdUuQV232_EbvSL5tkKRH9bAv_EFI=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.749965,
UgwcukeTNL-HNAzlmmp4AaABAg,Saya setuju peresiden Jokowi dari pada pakperabowo,2 weeks ago,@AdilUbaidillah-h5o,UCQz8eb3T3kFshVvAzdtpHeA,0,,https://yt3.ggpht.com/ytc/AIdro_lE-2v4pt1Am5Vt4Pedf4xjFjaVCExlg_cJVl7OY2xcwvV1BhXRzUSHIHLwFa5dONFuTw=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.752488,
UgzUOlCGgW3Pp7jy0U94AaABAg,Selanjutnya bikin lagi film yg berjudul MBG (Maling Berkedok Gizi) pak sutradara 🙏,2 weeks ago,@ReviRamadhan-pb9qd,UCf7Q91NgaIv6Y1uPy-UqCaw,1,,https://yt3.ggpht.com/ytc/AIdro_lBG4Q2j7htJbxg-phr_qVcAKlNOGbhJhWBe0SkBAuX3EdiRFA_mJUmpSD86gxTbRG5GQ=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.754973,
Ugw1Oje3aMpahjyd6vp4AaABAg,😮😮😮😮😮😮,2 weeks ago,@AfikaAzrina,UCWqIxpZ780Qn7SS0o7qihBQ,0,,https://yt3.ggpht.com/Yrkh38VuUA-WaY6sZ5665do2Re_dCcL2lzB2rPCb2aQkC2Oe5uqMMzfy_wYRyHPIHPsorP73LCI=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.757489,
UgxPo1Crbf_eHsiG_IB4AaABAg,Tempat tinggal di gusur  ladang di rampas hutan hutan  di rombak  di papua adat,2 weeks ago,@Ngatira-h2l,UC56zjIrpTMKRXHDc_24Fqvg,0,,https://yt3.ggpht.com/ytc/AIdro_mLKPfQfsYtfUyqqe6FpMayQRafZoRgOUnqIFjEi-enSreCJmiWcdakwZy3g21qd24UHw=s88-c-k-c0x00ffffff-no-rj,False,False,1780468358.759967,
